allow_hard_call	biological_category	biological_description	cell_type_id	cell_type_label	curation_notes	curation_version	disease_context	display_name	display_order	do_not_overinterpret_as	gene_set_description	hard_call_notes	interpretation_caveat	interpretation_status	is_composite_required	is_qc	known_limitations	manual_review_status	marker_panel_context	marker_provenance_summary	n_markers	negative_checks	portal_visibility	provenance_warning_count	qc_sensitivity	quality_badges	recommended_portal_label	recommended_portal_summary	release_class	required_supporting_evidence	score_scope	source_gmt	source_workbook	state_class	state_establishment_level	state_establishment_rationale	state_id	state_label	state_level_citation_ids	tissue_id	tissue_label
false		Interferon / MHC response captures inflammatory, antiviral, and antigen-presentation activity within the parent cell type.	mature_nk_t_cell	Mature NK T cell	Generic interferon response within NK/T cells.	2026-05-26		Interferon response nk t cell		a distinct immune cell identity unless parent-cell assignment supports it	Depuydt et al. 2023 Nat Cardiovasc Res, plaque TCR-seq and effector T-cell states; Fernandez et al. 2019 Nat Med, single-cell immune landscape of human atherosclerotic plaques	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This can be real inflammatory biology, but immune contamination, HLA-high ambient RNA, and doublets should be checked.	continuous_gradient	false	false		reviewed			10		show_default	2	moderate	Well-established inflammatory process;Check immune contamination	Interferon response nk t cell	A well-established inflammatory process score, best interpreted as a continuous gradient.	portal_flagged	high IFN/MHC activity; parent identity retained; low immune contamination/doublet scores	within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	process_gradient	well_established_process		artery_mature_nk_t_cell_interferon_response_nk_t_cell	Interferon response nk t cell	citation_8030ff7a3606;citation_d762cf0d3d25	artery	Artery
false		Resting memory t cell like is a curated marker panel for Mature NK T cell in Artery. The biological interpretation needs review or more specific annotation.	mature_nk_t_cell	Mature NK T cell	Resting/memory T-like component of the mature NK/T compartment.	2026-05-26		Resting memory t cell like			Depuydt et al. 2023 Nat Cardiovasc Res, plaque TCR-seq and effector T-cell states; Saigusa et al. 2020 Nat Rev Cardiol, T cell subsets and functions in atherosclerosis	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Resting memory t cell like	Resting memory t cell like is a curated marker panel for Mature NK T cell in Artery. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	unknown	needs_review		artery_mature_nk_t_cell_resting_memory_t_cell_like	Resting memory t cell like	citation_8030ff7a3606;citation_ff2fab372685	artery	Artery
false		Activated remodeling pericyte captures remodeling, extracellular matrix, or transition-like activity in Pericyte.	pericyte	Pericyte	Remodeling/fibrotic pericyte-like program; overlaps fibroblast and SMC matrix remodeling.	2026-05-26		Activated remodeling pericyte			Barnett et al. 2024 Nat Med, organotypic atlas of human vascular cells; Traeuble et al. 2025 Nat Commun, integrated single-cell atlas of human atherosclerotic plaques	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	Activated remodeling pericyte	Activated remodeling pericyte captures remodeling, extracellular matrix, or transition-like activity in Pericyte.	portal_flagged		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		artery_pericyte_activated_remodeling_pericyte	Activated remodeling pericyte	citation_0d6683582aa2;citation_4b8fdbbaad4b	artery	Artery
false		Basement membrane angiogenic support pericyte captures angiogenic or vascular remodeling activity.	pericyte	Pericyte	Pericyte support program for basement membrane, vessel stabilization, and angiogenic support.	2026-05-26		Basement membrane angiogenic support pericyte			Barnett et al. 2024 Nat Med, organotypic atlas of human vascular cells	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret as a process score and consider disease, ischemia, vascular compartment, and tissue context.	continuous_gradient	false	false		reviewed			10		show_default	1	low	Angiogenic process;Context dependent	Basement membrane angiogenic support pericyte	Basement membrane angiogenic support pericyte captures angiogenic or vascular remodeling activity.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		artery_pericyte_basement_membrane_angiogenic_support_pericyte	Basement membrane angiogenic support pericyte	citation_4b8fdbbaad4b	artery	Artery
false		Capillary pericyte identity represents a curated identity or subtype marker program within Pericyte.	pericyte	Pericyte	Canonical pericyte/mural identity markers; ABCC9, KCNJ8 and RGS5 emphasized in human vascular atlas.	2026-05-26		Capillary pericyte identity			Barnett et al. 2024 Nat Med, organotypic atlas of human vascular cells	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Capillary pericyte identity	Capillary pericyte identity represents a curated identity or subtype marker program within Pericyte.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		artery_pericyte_capillary_pericyte_identity	Capillary pericyte identity	citation_4b8fdbbaad4b	artery	Artery
false		Smc pericyte intermediate is a curated marker panel for Pericyte in Artery. The biological interpretation needs review or more specific annotation.	pericyte	Pericyte	Intermediate mural state with both pericyte and VSMC features.	2026-05-26		Smc pericyte intermediate			Barnett et al. 2024 Nat Med, organotypic atlas of human vascular cells	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Treat as a curated exploratory marker panel until the state class and establishment level are manually reviewed.	needs_review	false	false		reviewed			10		show_with_caution	1	none	Needs metadata review	Smc pericyte intermediate	Smc pericyte intermediate is a curated marker panel for Pericyte in Artery. The biological interpretation needs review or more specific annotation.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	unknown	needs_review		artery_pericyte_smc_pericyte_intermediate	Smc pericyte intermediate	citation_4b8fdbbaad4b	artery	Artery
false		Arterial smc wall structure represents a curated identity or subtype marker program within SMC.	smc	SMC	Artery/aorta/coronary mural wall-structure program from the human vascular atlas.	2026-05-26		Arterial smc wall structure			Barnett et al. 2024 Nat Med, organotypic atlas of human vascular cells	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Use as an identity or subtype activity gradient within the selected parent cell type, not as a mutually exclusive cell-state probability.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Established identity marker panel;Continuous activity score	Arterial smc wall structure	Arterial smc wall structure represents a curated identity or subtype marker program within SMC.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	broad_identity_gradient	canonical_identity		artery_smc_arterial_smc_wall_structure	Arterial smc wall structure	citation_4b8fdbbaad4b	artery	Artery
false		Contractile smc identity captures a functional activity program in SMC.	smc	SMC	Canonical differentiated vascular smooth muscle contractile program.	2026-05-26		Contractile smc identity			Barnett et al. 2024 Nat Med, organotypic atlas of human vascular cells; Grootaert et al. 2021 Cardiovasc Res, vascular smooth muscle cells in atherosclerosis	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	This is usually a functional gradient rather than a discrete state-positive population.	continuous_gradient	false	false		reviewed			10		show_default	1	none	Functional program;Continuous activity score	Contractile smc identity	Contractile smc identity captures a functional activity program in SMC.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	broad_function_gradient	established_functional_state		artery_smc_contractile_smc_identity	Contractile smc identity	citation_4b8fdbbaad4b;citation_bec2efc0270c	artery	Artery
false		Fibromyocyte myofibroblast like smc captures remodeling, extracellular matrix, or transition-like activity in SMC.	smc	SMC	Fibromyocyte/myofibroblast-like SMC state; overlaps transcriptionally with fibroblasts.	2026-05-26		Fibromyocyte myofibroblast like smc			Mosquera et al. 2023 Cell Reports, integrative single-cell meta-analysis of human atherosclerosis; Traeuble et al. 2025 Nat Commun, integrated single-cell atlas of human atherosclerotic plaques; Grootaert et al. 2021 Cardiovasc Res, vascular smooth muscle cells in atherosclerosis	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	These programs often overlap related stromal or mural lineages. Interpret with parent-cell identity and contamination checks.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Remodeling process;Context dependent	Fibromyocyte myofibroblast like smc	Fibromyocyte myofibroblast like smc captures remodeling, extracellular matrix, or transition-like activity in SMC.	portal_default		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	process_gradient	emerging_context_dependent		artery_smc_fibromyocyte_myofibroblast_like_smc	Fibromyocyte myofibroblast like smc	citation_0d6683582aa2;citation_59d2440db147;citation_bec2efc0270c	artery	Artery
false		Macrophage like foam smc captures lipid-handling or phagocytic activity often associated with tissue remodeling or disease.	smc	SMC	Accepted SMC switching program but strongly overlaps macrophage/foam-cell markers.	2026-05-26		Macrophage like foam smc			Grootaert et al. 2021 Cardiovasc Res, vascular smooth muscle cells in atherosclerosis; Traeuble et al. 2025 Nat Commun, integrated single-cell atlas of human atherosclerotic plaques	Use continuous activity scores by default. Hard calls require separate score-distribution validation.	Interpret with tissue context and parent-cell identity; related genes can also reflect ambient lipid-rich tissue signal.	continuous_gradient	false	false		reviewed			10		show_default	1	moderate	Disease-associated macrophage/stress program;Context dependent	Macrophage like foam smc	Macrophage like foam smc captures lipid-handling or phagocytic activity often associated with tissue remodeling or disease.	portal_flagged		within_tissue_cell_type	dat/artery/artery_cell_state_markers.gmt	dat/artery/artery_cell_state_markers.xlsx	process_gradient	disease_associated_established		artery_smc_macrophage_like_foam_smc	Macrophage like foam smc	citation_0d6683582aa2;citation_bec2efc0270c	artery	Artery
